"age","married","female","black","hispanic","born_us","fertyr","educ_cat","yrs_educ","masters","proffnl","doctoral","empstat","incwage","uhrswork","wkswork1","hrly_wage","ownershp","rent","trantime","hispan","race","citizen","marst","ind1990","occ1990","degfield","statefip"
35,1,1,0,0,1,0,4,16,0,0,0,1,104000,40,45,57.7777777777778,1,NA,45,0,1,1,1,891,83,36,25
45,1,0,0,0,1,NA,2,12,0,0,0,1,47000,45,52,20.0854700854701,1,NA,13,0,1,1,1,530,274,0,55
48,0,1,0,0,0,0,4,16,0,0,0,1,5000,40,52,NA,1,NA,NA,0,1,0,4,791,189,56,6
33,1,0,0,0,1,NA,3,13,0,0,0,1,40000,40,52,19.2307692307692,1,NA,30,0,1,1,1,580,275,0,48
55,1,1,0,0,1,NA,2,12,0,0,0,1,45000,40,52,21.6346153846154,1,NA,25,0,1,1,1,432,337,0,20
55,0,1,1,0,1,NA,3,13,0,0,0,3,0,NA,NA,NA,2,720,NA,0,2,1,6,0,999,0,26
54,1,1,0,0,1,NA,2,12,0,0,0,1,35000,40,52,16.8269230769231,1,NA,10,0,1,1,1,881,389,0,36
37,1,1,0,0,1,0,3,13,0,0,0,1,92000,40,40,57.5,1,NA,5,0,1,1,1,840,15,0,53
46,1,1,0,0,1,0,3,13,0,0,0,1,30000,40,52,14.4230769230769,1,NA,20,0,1,1,1,831,337,0,19
36,1,1,0,0,1,0,4,16,0,0,0,1,59000,32,52,35.4567307692308,1,NA,30,0,1,1,1,812,105,61,22
45,0,1,1,0,1,0,1,0,0,0,0,3,0,NA,NA,NA,2,230,NA,0,2,1,4,0,999,0,1
54,1,1,0,0,1,NA,1,11,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,22
47,1,1,0,0,1,0,5,18,1,0,0,1,96000,40,52,46.1538461538462,1,NA,75,0,1,1,1,831,95,36,34
49,1,1,0,0,1,0,4,16,0,0,0,1,60000,30,52,38.4615384615385,2,NA,NA,0,1,1,1,890,23,62,24
40,1,1,0,0,1,0,2,12,0,0,0,1,40000,40,52,19.2307692307692,1,NA,5,0,1,1,1,581,243,0,27
31,1,0,0,0,1,NA,5,18,1,0,0,1,66000,38,40,43.4210526315789,1,NA,45,0,1,1,1,842,156,23,51
34,1,0,0,1,1,NA,4,16,0,0,0,1,87000,40,52,41.8269230769231,1,NA,60,4,1,1,1,831,27,62,42
39,0,1,1,0,1,0,3,13,0,0,0,1,36000,40,52,17.3076923076923,2,900,15,0,2,1,6,842,159,0,6
28,0,1,0,0,1,0,3,13,0,0,0,1,35000,40,52,16.8269230769231,2,1500,5,0,1,1,6,841,13,0,24
29,1,1,0,0,1,0,3,13,0,0,0,1,20000,60,52,6.41025641025641,2,1000,5,0,1,1,1,791,469,0,55
54,1,1,0,0,0,NA,4,16,0,0,0,1,120000,40,52,57.6923076923077,1,NA,40,0,1,0,1,711,375,55,47
44,1,1,0,0,1,0,4,16,0,0,0,1,59000,40,52,28.3653846153846,1,NA,25,0,1,1,1,850,25,29,21
55,1,0,0,0,1,NA,4,16,0,0,0,1,18000,25,52,13.8461538461538,1,NA,10,0,1,1,1,591,453,23,26
33,1,0,0,0,1,NA,4,16,0,0,0,1,125000,55,52,43.7062937062937,2,3000,20,0,1,1,1,711,253,55,6
34,1,1,0,0,1,0,4,16,0,0,0,1,58000,40,52,27.8846153846154,1,NA,30,0,1,1,1,840,103,50,17
26,0,0,0,1,1,NA,4,16,0,0,0,1,67000,20,52,64.4230769230769,2,2200,25,1,7,1,6,641,448,41,6
42,0,0,0,0,1,NA,1,11,0,0,0,2,20000,35,25,22.8571428571429,2,700,NA,0,1,1,6,410,804,0,6
50,1,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,17
54,1,0,0,0,0,NA,2,12,0,0,0,1,155000,40,52,74.5192307692308,1,NA,NA,0,1,0,1,732,26,0,51
25,1,0,0,0,1,NA,3,13,0,0,0,1,1e+05,58,52,33.1564986737401,1,NA,45,0,1,1,1,60,783,0,48
41,1,1,0,0,1,0,5,18,1,0,0,1,65000,40,52,31.25,1,NA,37,0,1,1,1,842,156,11,17
38,1,1,0,0,1,0,3,14,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,26
30,0,1,0,0,1,0,3,13,0,0,0,1,30000,40,52,14.4230769230769,2,770,13,0,1,1,6,831,436,0,21
45,0,0,0,0,0,NA,3,13,0,0,0,1,30000,70,52,8.24175824175824,1,NA,30,0,6,0,6,181,628,0,34
41,1,0,0,0,1,NA,5,17,0,1,0,1,220000,55,52,76.9230769230769,1,NA,10,0,1,1,1,841,22,64,36
53,1,1,0,0,1,NA,4,16,0,0,0,1,21000,24,48,18.2291666666667,1,NA,20,0,1,1,1,840,95,61,12
46,1,1,0,0,1,0,4,16,0,0,0,1,50000,35,52,27.4725274725275,1,NA,NA,0,1,1,1,710,36,33,42
54,0,1,0,0,0,NA,3,13,0,0,0,1,54000,50,52,20.7692307692308,1,NA,20,0,1,0,4,172,22,0,6
27,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,36
43,1,0,0,0,1,NA,2,12,0,0,0,1,45000,43,52,20.1252236135957,2,NA,2,0,1,1,1,222,628,0,23
26,0,0,0,1,0,NA,3,13,0,0,0,3,36000,40,52,17.3076923076923,1,NA,NA,4,7,0,6,60,579,0,12
33,1,1,0,0,1,0,2,12,0,0,0,1,10000,25,52,7.69230769230769,1,NA,60,0,1,1,1,722,405,0,48
45,1,1,0,0,1,0,2,12,0,0,0,1,25000,25,52,19.2307692307692,1,NA,5,0,1,1,1,842,808,0,17
37,1,1,0,0,1,0,4,16,0,0,0,1,16000,20,52,15.3846153846154,1,NA,15,0,1,1,1,880,23,11,6
45,1,0,0,0,1,NA,4,16,0,0,0,1,35000,50,21,33.3333333333333,1,NA,15,0,1,1,1,601,243,59,32
54,1,0,0,0,1,NA,5,18,1,0,0,1,60000,30,52,38.4615384615385,1,NA,NA,0,1,1,1,842,157,62,37
50,0,1,1,0,1,0,2,12,0,0,0,1,23900,15,35,45.5238095238095,1,NA,10,0,2,1,4,870,208,0,22
43,0,0,0,1,1,NA,4,16,0,0,0,1,70000,40,52,33.6538461538462,2,1000,5,1,1,1,4,31,75,50,6
54,0,1,1,0,0,NA,2,12,0,0,0,1,20000,45,52,8.54700854700855,2,1100,15,0,2,0,6,771,747,0,12
29,0,1,0,0,1,0,1,11,0,0,0,1,34000,40,52,16.3461538461538,1,NA,30,0,1,1,6,623,188,0,34
34,0,1,0,1,1,0,2,12,0,0,0,1,40000,40,52,19.2307692307692,2,1400,20,1,8,1,6,641,434,0,32
28,1,0,0,0,1,NA,4,16,0,0,0,1,86000,50,52,33.0769230769231,1,NA,40,0,1,1,1,351,229,24,26
34,1,0,0,0,0,NA,5,22,0,0,1,1,80000,40,52,38.4615384615385,2,1900,20,0,6,0,1,850,154,37,6
31,1,0,0,0,1,NA,2,12,0,0,0,1,75000,40,52,36.0576923076923,1,NA,20,0,1,1,1,702,25,0,20
41,1,1,0,0,1,0,4,16,0,0,0,1,83000,65,52,24.5562130177515,1,NA,75,0,1,1,1,550,23,23,27
34,0,0,0,0,1,NA,2,12,0,0,0,1,0,30,52,NA,2,500,20,0,1,1,6,580,275,0,48
40,0,1,0,1,1,1,2,12,0,0,0,1,80000,80,52,19.2307692307692,1,NA,45,1,1,1,6,800,188,0,6
48,1,0,0,0,1,NA,5,18,1,0,0,1,260000,60,52,83.3333333333333,1,NA,30,0,1,1,1,732,4,24,24
43,1,1,0,0,0,0,4,16,0,0,0,1,70000,45,52,29.9145299145299,1,NA,60,0,1,0,1,702,23,62,17
37,1,1,0,1,0,0,2,12,0,0,0,1,0,45,52,NA,1,NA,NA,4,1,0,1,712,254,0,12
45,1,1,0,1,0,0,1,8,0,0,0,1,20000,40,52,9.61538461538461,2,1100,60,1,7,0,1,351,889,0,17
45,1,0,0,0,0,NA,4,16,0,0,0,1,172000,40,52,82.6923076923077,1,NA,90,0,6,0,1,810,188,62,6
49,0,1,0,1,0,0,4,16,0,0,0,1,32000,40,52,15.3846153846154,2,800,18,1,1,0,6,641,435,24,12
48,0,0,0,1,0,NA,1,0,0,0,0,2,0,NA,NA,NA,2,190,NA,2,1,0,6,601,275,0,55
54,1,1,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,2,0,999,0,36
52,1,1,0,0,1,NA,2,12,0,0,0,1,40000,19,52,40.4858299595142,1,NA,10,0,1,1,1,42,22,0,48
27,0,0,1,0,1,NA,2,12,0,0,0,2,5800,25,30,7.73333333333333,2,430,NA,0,2,1,6,560,804,0,22
38,1,1,1,0,1,0,3,14,0,0,0,1,25000,40,52,12.0192307692308,1,NA,45,0,2,1,2,663,365,0,39
55,1,0,0,0,1,NA,3,14,0,0,0,1,85000,40,52,40.8653846153846,1,NA,10,0,1,1,1,450,799,0,48
35,1,0,0,0,1,NA,4,16,0,0,0,1,73000,40,52,35.0961538461538,1,NA,40,0,1,1,1,470,22,13,37
38,0,0,0,1,0,NA,2,12,0,0,0,1,20000,40,52,9.61538461538461,2,900,45,1,1,0,3,633,376,0,35
40,1,0,0,0,1,NA,2,12,0,0,0,1,1e+05,50,52,38.4615384615385,1,NA,45,0,1,1,1,432,22,0,1
52,0,1,0,0,1,NA,2,12,0,0,0,1,17100,40,36,11.875,2,1100,40,0,1,1,4,331,337,0,37
28,0,0,0,0,1,NA,3,14,0,0,0,1,24100,25,52,18.5384615384615,1,NA,30,0,1,1,6,840,888,0,25
45,0,1,0,0,0,0,5,18,1,0,0,1,0,40,52,NA,1,NA,15,0,1,0,4,840,105,52,9
45,1,0,0,1,0,NA,3,13,0,0,0,1,150000,70,52,41.2087912087912,1,NA,45,4,7,0,1,410,804,0,51
36,1,0,0,0,1,NA,4,16,0,0,0,1,3e+05,50,52,115.384615384615,1,NA,90,0,1,1,1,60,848,53,34
40,0,0,0,0,1,NA,1,10,0,0,0,1,40000,45,52,17.0940170940171,2,1300,NA,0,1,1,4,620,243,0,18
44,1,1,0,0,1,0,4,16,0,0,0,1,52000,40,52,25,1,NA,45,0,1,1,1,181,335,54,42
52,1,1,0,0,1,NA,3,14,0,0,0,1,35000,32,52,21.0336538461538,1,NA,3,0,1,1,1,820,445,0,26
39,0,0,0,0,1,NA,2,12,0,0,0,1,28000,40,52,13.4615384615385,1,NA,30,0,1,1,6,282,779,0,19
25,0,1,1,0,0,0,2,12,0,0,0,1,19000,20,52,18.2692307692308,1,NA,20,0,2,0,6,410,804,0,48
38,1,1,0,0,1,0,3,14,0,0,0,1,65000,35,52,35.7142857142857,1,NA,20,0,1,1,1,862,4,0,32
25,0,0,0,1,1,NA,2,12,0,0,0,1,0,50,52,NA,2,1200,NA,3,8,1,6,441,194,0,6
32,1,1,0,1,0,0,1,10,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,1,0,1,0,999,0,6
25,1,1,0,0,1,0,4,16,0,0,0,1,5000,45,52,NA,1,NA,30,0,1,1,1,172,274,19,42
37,0,0,0,0,1,NA,4,16,0,0,0,1,60000,50,52,23.0769230769231,1,NA,25,0,1,1,4,181,22,36,53
50,0,1,0,0,1,0,3,13,0,0,0,1,23800,40,52,11.4423076923077,1,NA,30,0,1,1,4,932,328,0,37
52,1,1,0,0,1,NA,5,18,1,0,0,1,2e+05,40,52,96.1538461538462,1,NA,15,0,1,1,1,710,25,33,9
43,1,0,0,1,1,NA,2,12,0,0,0,1,52000,40,52,25,2,1600,10,1,1,1,1,471,844,0,6
54,0,0,0,0,1,NA,2,12,0,0,0,1,48000,46,52,20.066889632107,2,580,20,0,1,1,4,352,889,0,47
47,1,0,0,0,1,NA,4,16,0,0,0,1,2e+05,50,52,76.9230769230769,1,NA,20,0,1,1,1,342,22,24,6
52,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,601,376,0,42
45,0,0,0,1,1,NA,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,1,1,4,611,686,0,48
50,0,1,0,0,1,0,5,18,1,0,0,1,90000,50,52,34.6153846153846,2,1600,NA,0,1,1,6,700,25,53,4
29,0,1,0,1,0,0,4,16,0,0,0,3,0,NA,NA,NA,2,1500,NA,4,1,0,6,0,999,62,12
46,1,0,0,0,1,NA,3,14,0,0,0,1,72000,40,52,34.6153846153846,1,NA,25,0,1,1,1,60,579,0,49
25,0,0,0,0,1,NA,2,12,0,0,0,1,52000,40,52,25,1,NA,25,0,3,1,6,410,783,0,53
26,0,0,0,0,1,NA,4,16,0,0,0,2,900,15,6,10,1,NA,NA,0,1,1,6,651,243,60,13
28,0,0,0,0,1,NA,2,12,0,0,0,1,25000,40,52,12.0192307692308,2,500,20,0,1,1,6,20,486,0,8
41,1,0,0,0,1,NA,2,12,0,0,0,1,60000,40,52,28.8461538461538,1,NA,55,0,1,1,1,212,549,0,51
40,1,1,0,0,1,0,3,14,0,0,0,1,25000,32,52,15.0240384615385,1,NA,30,0,1,1,1,842,155,0,17
36,1,1,0,1,1,0,5,18,1,0,0,1,57000,40,52,27.4038461538462,1,NA,30,1,1,1,1,932,25,62,6
25,0,1,1,0,1,0,2,12,0,0,0,1,38000,45,52,16.2393162393162,2,950,50,0,2,1,6,832,447,0,24
27,1,0,0,0,0,NA,3,13,0,0,0,1,48000,40,52,23.0769230769231,1,NA,20,0,4,0,1,810,436,0,32
46,1,0,1,0,0,NA,3,13,0,0,0,1,0,84,40,NA,2,1300,15,0,2,0,2,402,809,0,12
42,1,0,0,0,1,NA,4,16,0,0,0,1,490000,40,52,NA,1,NA,60,0,1,1,1,710,255,62,8
30,1,1,0,0,1,1,2,12,0,0,0,1,23000,30,4,191.666666666667,1,NA,NA,0,1,1,1,601,434,0,39
50,0,1,0,0,1,0,2,12,0,0,0,1,50000,50,52,19.2307692307692,1,NA,2,0,1,1,4,682,18,0,12
49,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,36
51,1,1,0,0,0,NA,3,14,0,0,0,3,30000,30,26,38.4615384615385,1,NA,NA,0,1,0,1,870,99,0,16
44,1,1,0,0,1,0,2,12,0,0,0,3,4800,40,23,5.21739130434783,2,500,NA,0,1,1,1,601,276,0,40
47,0,0,0,1,0,NA,1,9,0,0,0,1,11000,40,52,5.28846153846154,1,NA,10,1,1,0,4,562,804,0,48
48,0,0,0,0,1,NA,4,16,0,0,0,1,32000,40,52,15.3846153846154,1,NA,20,0,1,1,6,171,195,19,6
34,1,1,0,0,1,0,4,16,0,0,0,1,600,12,42,NA,1,NA,20,0,1,1,1,610,687,60,12
29,0,0,0,0,1,NA,3,13,0,0,0,1,12000,40,40,7.5,1,NA,35,0,1,1,6,511,274,0,54
43,1,0,0,0,0,NA,4,16,0,0,0,1,2e+05,40,52,96.1538461538462,1,NA,NA,0,1,0,1,701,7,36,51
32,1,0,0,0,1,NA,3,14,0,0,0,1,60000,40,52,28.8461538461538,1,NA,40,0,1,1,1,901,303,0,37
41,1,0,0,1,0,NA,5,18,1,0,0,1,140000,40,52,67.3076923076923,2,2500,45,2,8,0,1,700,22,62,17
48,1,1,0,0,1,0,5,18,1,0,0,1,80000,50,52,30.7692307692308,2,2200,12,0,1,1,1,932,418,19,24
40,1,1,0,1,0,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,4,7,0,2,0,999,0,12
28,0,1,0,1,1,0,3,14,0,0,0,1,22000,40,52,10.5769230769231,1,NA,20,1,1,1,6,840,447,0,6
55,0,0,0,0,1,NA,3,13,0,0,0,1,62000,80,52,14.9038461538462,1,NA,4,0,1,1,4,300,628,0,48
55,0,0,0,0,1,NA,2,12,0,0,0,1,28000,50,52,10.7692307692308,1,NA,20,0,1,1,4,751,505,0,19
48,1,1,1,0,1,0,4,16,0,0,0,1,53000,40,52,25.4807692307692,2,1800,45,0,2,1,2,741,22,52,17
54,1,0,0,0,1,NA,2,12,0,0,0,1,3000,45,52,NA,1,NA,35,0,1,1,1,932,844,0,42
38,0,1,1,0,1,0,2,12,0,0,0,1,48000,52,52,17.7514792899408,2,650,7,0,2,1,6,591,243,0,13
39,0,0,0,0,1,NA,4,16,0,0,0,1,110000,70,52,30.2197802197802,2,980,10,0,1,1,6,530,274,62,49
55,0,0,0,0,1,NA,4,16,0,0,0,1,76000,40,52,36.5384615384615,1,NA,8,0,1,1,6,342,59,24,42
44,0,1,0,1,1,0,2,12,0,0,0,1,45000,40,52,21.6346153846154,2,1400,45,1,8,1,4,212,549,0,53
46,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,2,300,NA,0,1,1,4,60,783,0,20
30,0,0,0,0,1,NA,3,14,0,0,0,1,36000,40,52,17.3076923076923,2,700,8,0,1,1,6,630,29,0,55
55,1,0,0,0,0,NA,3,13,0,0,0,1,56000,40,52,26.9230769230769,1,NA,21,0,1,0,1,932,415,0,4
36,0,0,0,0,1,NA,2,12,0,0,0,1,73000,50,52,28.0769230769231,2,800,15,0,8,1,6,331,22,0,51
37,1,0,0,0,1,NA,3,13,0,0,0,1,30000,40,52,14.4230769230769,2,770,15,0,1,1,1,440,166,0,46
37,1,1,0,0,1,0,1,1,0,0,0,1,0,24,52,NA,1,NA,1,0,1,1,1,10,666,0,26
47,0,1,0,0,1,0,4,16,0,0,0,1,38000,40,52,18.2692307692308,1,NA,5,0,1,1,4,842,156,23,48
31,1,1,0,1,1,0,3,14,0,0,0,1,105000,60,52,33.6538461538462,1,NA,45,3,1,1,1,762,13,0,12
48,1,1,0,0,1,0,4,16,0,0,0,1,113000,40,52,54.3269230769231,1,NA,NA,0,1,1,1,702,13,60,8
54,1,1,0,0,1,NA,3,14,0,0,0,1,48000,40,52,23.0769230769231,1,NA,10,0,1,1,1,172,326,0,55
54,1,0,1,0,0,NA,5,18,1,0,0,1,98000,40,52,47.1153846153846,1,NA,45,0,2,0,1,922,95,55,26
54,1,0,0,0,0,NA,3,14,0,0,0,1,40000,40,52,19.2307692307692,1,NA,60,0,1,0,1,740,22,0,6
33,1,1,0,0,1,0,4,16,0,0,0,1,88000,40,52,42.3076923076923,2,630,7,0,1,1,1,892,185,19,26
38,1,0,0,0,0,NA,4,16,0,0,0,1,115000,40,52,55.2884615384615,2,3400,15,0,6,0,1,941,905,52,15
31,0,0,0,0,1,NA,3,13,0,0,0,1,90000,65,52,26.6272189349112,2,800,90,0,1,1,6,60,22,0,17
45,1,1,0,0,1,0,5,18,1,0,0,1,45000,50,52,17.3076923076923,1,NA,20,0,1,1,1,842,156,23,55
51,1,1,0,0,1,NA,4,16,0,0,0,1,150000,42,52,68.6813186813187,1,NA,10,0,1,1,1,882,22,13,51
46,1,1,0,0,1,0,4,16,0,0,0,1,27000,45,52,11.5384615384615,2,NA,60,0,1,1,1,840,446,61,1
44,1,1,0,1,0,0,3,13,0,0,0,1,30000,48,52,12.0192307692308,1,NA,20,3,1,0,1,831,207,0,12
38,1,1,0,0,1,0,2,12,0,0,0,1,32000,40,52,15.3846153846154,2,1900,10,0,6,1,1,810,389,0,6
43,1,0,0,1,0,NA,1,0,0,0,0,1,32000,40,52,15.3846153846154,1,NA,45,1,7,0,1,331,783,0,29
30,1,1,0,0,1,0,4,16,0,0,0,1,17000,2,6,NA,1,NA,NA,0,1,1,1,791,469,34,49
32,1,0,0,0,1,NA,4,16,0,0,0,1,87000,40,52,41.8269230769231,1,NA,13,0,1,1,1,452,229,24,6
55,1,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,5,1,2,0,999,0,6
54,1,0,0,0,1,NA,2,12,0,0,0,1,60000,40,52,28.8461538461538,1,NA,60,0,1,1,1,11,496,0,55
50,0,1,0,1,0,0,2,12,0,0,0,1,32000,40,52,15.3846153846154,1,NA,45,1,7,0,4,740,376,0,6
31,1,0,0,0,0,NA,2,12,0,0,0,1,40000,36,40,27.7777777777778,1,NA,60,0,6,0,1,60,869,0,36
33,1,1,0,0,1,1,2,12,0,0,0,3,0,NA,NA,NA,2,250,NA,0,1,1,1,0,999,0,29
49,1,1,0,1,0,0,1,8,0,0,0,1,0,40,52,NA,2,1500,40,1,7,0,1,722,405,0,36
27,0,1,1,0,1,0,2,12,0,0,0,1,35000,35,52,19.2307692307692,1,NA,30,0,2,1,6,762,458,0,32
47,1,1,0,0,1,0,3,14,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,37
37,1,1,0,0,0,0,4,16,0,0,0,1,20000,40,52,9.61538461538461,1,NA,25,0,6,0,1,601,243,23,12
39,1,1,0,0,1,0,3,14,0,0,0,1,25000,30,52,16.025641025641,1,NA,30,0,1,1,1,842,453,0,55
50,1,0,0,0,1,NA,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,623,64,0,25
46,1,0,0,0,1,NA,4,16,0,0,0,1,144000,40,52,69.2307692307692,1,NA,40,0,1,1,1,390,185,21,53
49,1,1,0,0,1,0,1,10,0,0,0,3,0,NA,NA,NA,2,NA,NA,0,1,1,1,0,999,0,12
55,1,1,0,0,1,NA,5,18,1,0,0,1,81000,50,52,31.1538461538462,1,NA,20,0,1,1,1,842,163,23,8
26,0,0,0,0,1,NA,3,14,0,0,0,1,15200,30,52,9.74358974358974,1,NA,7,0,1,1,6,591,276,0,39
52,1,1,0,0,1,NA,5,18,1,0,0,1,80000,50,52,30.7692307692308,1,NA,10,0,1,1,1,831,174,55,18
28,0,0,0,1,0,NA,3,13,0,0,0,1,1900,8,18,13.1944444444444,1,NA,15,4,1,0,6,870,163,0,25
28,1,0,0,0,1,NA,3,13,0,0,0,1,20000,40,30,16.6666666666667,2,1700,5,0,1,1,1,60,516,0,6
37,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,13
35,1,1,0,1,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,7,1,2,691,243,0,6
53,1,1,0,0,1,NA,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,842,156,23,1
44,1,1,0,0,1,0,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,6
41,1,0,0,0,1,NA,3,14,0,0,0,1,60000,45,52,25.6410256410256,2,700,45,0,1,1,1,351,57,0,48
25,0,0,0,0,1,NA,2,12,0,0,0,1,5000,40,52,NA,2,1800,15,0,3,1,6,641,434,0,6
53,1,1,0,1,0,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,1,0,1,0,999,0,18
55,0,1,1,0,1,NA,2,12,0,0,0,1,26000,40,46,14.1304347826087,2,1200,30,0,2,1,6,10,479,0,32
26,0,1,0,0,1,0,2,12,0,0,0,1,34000,50,52,13.0769230769231,2,2300,15,0,1,1,6,510,274,0,6
55,1,0,0,0,1,NA,4,16,0,0,0,1,112000,40,52,53.8461538461538,1,NA,25,0,1,1,1,842,157,24,18
53,1,1,0,0,1,NA,4,16,0,0,0,1,0,40,30,NA,1,NA,NA,0,1,1,1,800,187,37,47
25,1,1,0,0,1,0,4,16,0,0,0,1,76000,36,52,40.5982905982906,2,990,10,0,1,1,1,831,95,61,46
52,1,0,0,1,0,NA,1,6,0,0,0,1,33000,38,52,16.7004048582996,1,NA,15,1,7,0,1,641,436,0,13
35,1,0,0,0,1,NA,4,16,0,0,0,1,69000,45,52,29.4871794871795,1,NA,10,0,1,1,1,410,803,62,55
36,1,0,0,0,1,NA,3,13,0,0,0,3,56000,40,52,26.9230769230769,1,NA,NA,0,1,1,1,60,558,0,48
36,0,0,0,0,1,NA,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,591,276,33,48
48,0,1,1,0,1,0,5,18,1,0,0,1,15000,75,52,3.84615384615385,2,730,10,0,2,1,6,842,156,61,13
55,1,1,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,870,436,0,18
55,1,0,0,1,0,NA,1,4,0,0,0,1,30000,40,52,14.4230769230769,1,NA,25,4,7,0,1,142,738,0,37
54,1,1,0,0,1,NA,5,22,0,0,1,1,182000,32,52,109.375,1,NA,25,0,1,1,1,822,87,29,27
52,1,0,0,0,1,NA,4,16,0,0,0,1,117000,40,52,56.25,1,NA,10,0,1,1,1,732,59,21,12
31,1,1,0,0,1,0,5,18,1,0,0,1,50000,40,52,24.0384615384615,1,NA,25,0,1,1,1,842,156,23,1
38,1,1,0,0,0,0,4,16,0,0,0,1,25000,40,52,12.0192307692308,1,NA,30,0,1,0,1,410,463,55,17
35,1,1,0,0,0,0,4,16,0,0,0,1,2000,35,6,9.52380952380952,1,NA,5,0,6,0,1,840,446,33,13
41,0,0,0,1,1,NA,5,18,1,0,0,1,57000,40,52,27.4038461538462,2,1400,45,2,7,1,4,840,163,29,12
41,1,0,1,0,1,NA,3,13,0,0,0,1,1e+05,40,30,83.3333333333333,1,NA,NA,0,2,1,1,732,229,0,12
47,0,1,1,0,1,0,3,13,0,0,0,1,35000,50,52,13.4615384615385,2,1300,5,0,2,1,6,641,436,0,48
40,1,1,0,0,1,0,5,18,1,0,0,1,78000,40,52,37.5,1,NA,100,0,1,1,1,842,104,61,17
44,1,0,0,0,1,NA,4,16,0,0,0,1,193000,40,52,92.7884615384615,1,NA,25,0,1,1,1,711,22,19,48
30,0,0,0,0,1,NA,3,14,0,0,0,1,11700,20,50,11.7,1,NA,5,0,1,1,6,682,275,0,4
40,0,0,0,0,1,NA,5,18,1,0,0,1,129000,40,52,62.0192307692308,2,950,15,0,1,1,4,922,105,52,48
54,1,1,0,0,1,NA,5,18,1,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,36,25
40,1,0,0,0,1,NA,3,13,0,0,0,1,75000,55,50,27.2727272727273,1,NA,30,0,1,1,1,410,804,0,45
54,1,0,0,0,1,NA,3,14,0,0,0,1,120000,45,52,51.2820512820513,1,NA,15,0,1,1,1,351,217,0,13
53,1,0,0,0,1,NA,2,12,0,0,0,1,40000,40,52,19.2307692307692,1,NA,10,0,5,1,1,850,453,0,15
44,0,1,0,0,0,0,2,12,0,0,0,1,30000,40,52,14.4230769230769,2,660,5,0,1,0,4,591,243,0,39
34,1,1,0,0,1,0,5,18,1,0,0,1,40000,16,52,48.0769230769231,1,NA,15,0,1,1,1,840,99,61,36
51,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,291,785,0,21
43,1,0,0,0,1,NA,4,16,0,0,0,1,75000,45,52,32.0512820512821,1,NA,NA,0,1,1,1,682,243,62,49
55,0,0,0,0,1,NA,5,17,0,1,0,1,95000,40,52,45.6730769230769,1,NA,25,0,1,1,6,842,157,62,36
49,1,0,0,0,1,NA,4,16,0,0,0,1,110000,40,52,52.8846153846154,1,NA,25,0,1,1,1,850,226,59,48
28,1,1,0,0,0,0,2,12,0,0,0,1,12000,10,52,23.0769230769231,1,NA,10,0,1,0,2,642,678,0,46
55,0,0,0,0,1,NA,2,12,0,0,0,2,0,NA,NA,NA,2,500,NA,0,1,1,6,842,453,0,36
37,0,1,0,0,1,0,2,12,0,0,0,1,33000,40,46,17.9347826086957,2,900,40,0,1,1,6,910,385,0,53
44,0,1,0,1,0,0,2,12,0,0,0,1,12000,44,52,5.24475524475525,2,2600,10,1,7,0,6,842,159,0,6
30,1,0,0,0,0,NA,5,22,0,0,1,1,76000,40,52,36.5384615384615,2,850,15,0,6,0,2,351,57,24,26
41,1,1,0,0,0,1,3,14,0,0,0,1,0,10,31,NA,2,1200,NA,0,6,0,1,760,666,0,6
